2021-07-07,36.0,47.0,27.0,28.0,53.811214,77.41801,57.883816,10.709,13.0,11.0,27.81652,23.621828,63.0,21.272339,21.0,44.0,57.0,49.315,16.843721,38.786404
2021-07-08,59.0,44.0,31.0,21.0,52.94634,117.6,66.0,41.379,14.0,9.781436,34.0,42.875996,50.024506,17.0,21.0,43.0,53.0,108.35,39.154984,36.59802
2021-07-09,68.0,43.0,37.534664,18.0,34.0,122.96,81.669685,12.104,14.0,10.0,23.0,33.462,40.0,18.0,20.0,45.24426,50.0,5.3368,20.759,29.689001
2021-07-10,55.0,45.0,37.420826,22.0,31.776314,70.373,71.06043,7.3811975,11.0,12.0,20.0,19.23,50.0,29.711493,19.0,45.31695,51.0,16.498312,23.859,35.08224
2021-07-11,47.0,52.0,41.024815,26.0,29.0,53.998,66.78246,7.3874993,12.0,22.0,19.0,41.948,66.0,58.0,36.0,61.0,75.0,31.042175,79.7345,36.152
2021-07-12,44.0,68.0,66.0,24.0,38.0,88.467,93.25089,12.760834,12.0,24.0,19.0,26.018333,102.0,50.005383,42.436943,59.0,82.0,35.84275,133.35,43.8455
2021-07-13,64.35281,99.0,58.0,83.0,137.0,391.13,182.0,182.90132,8.0,31.648111,19.0,35.353,85.0,45.0,39.0,49.718876,74.0,37.921,134.52667,81.163
2021-07-14,87.0,79.13203,61.0,103.28718,212.0,133.81,328.0,37.0535,7.0,49.0,20.0,21.304,115.0,39.0,33.0,39.0,68.0,20.064,65.78,53.619
2021-07-15,55.0,61.0,47.76121,96.0,101.0,111.03,170.0,12.096,18.0,25.0,20.0,14.124,122.0,40.0,59.0,54.0,69.00204,124.51,57.324,48.407
2021-07-16,49.86169,90.0,58.0,110.28011,81.0,75.534,68.0,11.355,24.54409,25.0,56.0,118.8442,207.0,44.0,299.0,65.0,57.0,145.25366,96.29365,77.055695
2021-07-17,52.0,236.0,242.0,213.0,162.10017,109.38999,69.0,52.684002,36.0,97.0,144.0,185.06334,305.0,131.61122,200.0,180.62877,133.0,59.207996,89.711,116.87
2021-07-18,65.0,149.28772,100.0,150.0,157.0,156.84,121.0,17.96,51.0,112.0,65.0,97.06033,181.96608,132.0,99.0,124.0,243.0,32.858334,30.124,290.94
2021-07-19,61.063324,92.0,67.234375,81.0,96.0,103.49774,106.0,11.3914995,35.171497,70.0,26.0,36.27573,56.0,58.0,63.0,99.27317,161.0,20.397,34.219,169.43666
